name	unknotting_number	three_genus	bridge_index	braid_index	signature	alexander_polynomial	jones_polynomial	homfly_polynomial	determinant	volume
Name	Unknotting Number	Genus	Bridge Index	Braid Index	Signature	Alexander	Jones	HOMFLY	Determinant	Volume
12n_807	2	3	3	4	-4	2-8*t+ 12*t^2-13*t^3+ 12*t^4-8*t^5+ 2*t^6	3*t^2-5*t^3+ 8*t^4-10*t^5+ 10*t^6-9*t^7+ 7*t^8-4*t^9+ t^10	(5*v^4-7*v^6+ 4*v^8-v^10)+ (9*v^4-13*v^6+ 6*v^8)*z^2+ (3*v^4-9*v^6+ 2*v^8)*z^4+ (-2*v^6)*z^6	57	14.46230946
12n_808	[1, 2]	3	3	4	-2	2-8*t+ 11*t^2-8*t^3+ 2*t^4	t^(-2)-t^(-1)+ 2*t-4*t^2+ 6*t^3-6*t^4+ 6*t^5-5*t^6+ 3*t^7-t^8	(3-6*v^2+ 6*v^4-2*v^6)+ (4-12*v^2+ 10*v^4-2*v^6)*z^2+ (1-7*v^2+ 5*v^4-v^6)*z^4+ (-v^2+ v^4)*z^6	31	13.49883857
12n_809	[1, 2, 3]	2	3	5	-2	2-4*t+ 3*t^2-4*t^3+ 2*t^4	t^(-2)-t^(-1)+ 1+ t-2*t^2+ 3*t^3-4*t^4+ 3*t^5-3*t^6+ 2*t^7	(4-6*v^2+ 4*v^4-2*v^6+ v^8)+ (4-13*v^2+ 8*v^4-3*v^6)*z^2+ (1-7*v^2+ 5*v^4-v^6)*z^4+ (-v^2+ v^4)*z^6	15	11.43931112
12n_810	2	3	3	5	-2	2-8*t+ 12*t^2-11*t^3+ 12*t^4-8*t^5+ 2*t^6	t^(-5)-3*t^(-4)+ 6*t^(-3)-8*t^(-2)+ 9*t^(-1)-9+ 8*t-6*t^2+ 4*t^3-t^4	(2*v^(-4)-5*v^(-2)+ 6-3*v^2+ v^4)+ (v^(-4)-9*v^(-2)+ 12-6*v^2)*z^2+ (-3*v^(-2)+ 9-2*v^2)*z^4+ (2)*z^6	55	15.31491551
12n_811	[1, 2, 3]	3	3	4	-2	2-7*t+ 14*t^2-17*t^3+ 14*t^4-7*t^5+ 2*t^6	-2+ 6*t-8*t^2+ 11*t^3-11*t^4+ 10*t^5-8*t^6+ 5*t^7-2*t^8	(-v^2+ 5*v^4-3*v^6)+ (-4*v^2+ 13*v^4-5*v^6)*z^2+ (-2*v^2+ 9*v^4-2*v^6)*z^4+ (2*v^4)*z^6	63	15.00709249
12n_812	[1, 2]	3	3	4	0	1-2*t+ 3*t^2-2*t^3+ t^4	-t^(-4)+ 2*t^(-3)-2*t^(-2)+ t^(-1)+ 1-t+ 3*t^2-3*t^3+ 3*t^4-3*t^5+ t^6	(-2*v^(-2)+ 5-2*v^2)+ (-3*v^(-2)+ 10-7*v^2+ 2*v^4)*z^2+ (-v^(-2)+ 6-5*v^2+ v^4)*z^4+ (1-v^2)*z^6	9	12.86900271
12n_813	2	3	3	5	0	2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6	-t^(-7)+ 3*t^(-6)-7*t^(-5)+ 11*t^(-4)-12*t^(-3)+ 14*t^(-2)-13*t^(-1)+ 10-7*t+ 3*t^2	(-2*v^(-6)+ 5*v^(-4)-3*v^(-2)+ v^2)+ (-v^(-6)+ 8*v^(-4)-10*v^(-2)+ 3)*z^2+ (3*v^(-4)-8*v^(-2)+ 2)*z^4+ (-2*v^(-2))*z^6	81	16.60743066
12n_814	[1, 2, 3]	2	3	5	-2	6-24*t+ 35*t^2-24*t^3+ 6*t^4	4*t-8*t^2+ 12*t^3-15*t^4+ 16*t^5-15*t^6+ 12*t^7-8*t^8+ 4*t^9-t^10	(3*v^2-2*v^4-2*v^6+ 3*v^8-v^10)+ (4*v^2-4*v^4-4*v^6+ 4*v^8)*z^2+ (-3*v^4-3*v^6)*z^4	95	17.0719461
12n_815	[1, 2]	2	3	4	-2	1-2*t+ t^2-2*t^3+ t^4	-t^(-4)+ 3*t^(-3)-3*t^(-2)+ 3*t^(-1)-2+ t-t^3+ 2*t^4-2*t^5+ t^6	(3-4*v^2+ 2*v^4)+ (-2*v^(-2)+ 7-10*v^2+ 3*v^4)*z^2+ (-v^(-2)+ 5-6*v^2+ v^4)*z^4+ (1-v^2)*z^6	7	12.89450181
12n_816	1	3	3	5	0	2-11*t+ 26*t^2-35*t^3+ 26*t^4-11*t^5+ 2*t^6	-t^(-7)+ 4*t^(-6)-9*t^(-5)+ 14*t^(-4)-17*t^(-3)+ 19*t^(-2)-18*t^(-1)+ 15-10*t+ 5*t^2-t^3	(-v^(-6)+ 3*v^(-4)-3*v^(-2)+ 2)+ (-v^(-6)+ 6*v^(-4)-9*v^(-2)+ 5-v^2)*z^2+ (3*v^(-4)-7*v^(-2)+ 3)*z^4+ (-2*v^(-2))*z^6	113	18.10305983
12n_817	2	3	3	4	0	2-6*t+ 10*t^2-13*t^3+ 10*t^4-6*t^5+ 2*t^6	t^(-4)-2*t^(-3)+ 4*t^(-2)-6*t^(-1)+ 8-8*t+ 7*t^2-6*t^3+ 4*t^4-2*t^5+ t^6	(2*v^(-2)-1-2*v^2+ 2*v^4)+ (3*v^(-2)-5-5*v^2+ 3*v^4)*z^2+ (v^(-2)-4-4*v^2+ v^4)*z^4+ (-1-v^2)*z^6	49	12.1618421
12n_818	[1, 2, 3]	3	3	5	-2	1-9*t+ 22*t^2-27*t^3+ 22*t^4-9*t^5+ t^6	2*t^(-3)-4*t^(-2)+ 8*t^(-1)-12+ 14*t-15*t^2+ 14*t^3-11*t^4+ 7*t^5-3*t^6+ t^7	(3*v^(-2)-4+ 2*v^2-v^4+ v^6)+ (2*v^(-2)-7+ 2*v^2-3*v^4+ v^6)*z^2+ (-3+ 2*v^2-2*v^4)*z^4+ (v^2)*z^6	91	14.98558166
12n_819	[1, 2]	3	3	4	-2	3-12*t+ 24*t^2-29*t^3+ 24*t^4-12*t^5+ 3*t^6	-2*t^(-2)+ 6*t^(-1)-10+ 15*t-17*t^2+ 18*t^3-16*t^4+ 12*t^5-7*t^6+ 3*t^7-t^8	(-1+ 3*v^2-v^6)+ (-4+ 8*v^2+ v^4-2*v^6)*z^2+ (-2+ 7*v^2+ 2*v^4-v^6)*z^4+ (2*v^2+ v^4)*z^6	107	16.61725519
12n_820	3	4	3	3	6	1-6*t+ 12*t^2-17*t^3+ 19*t^4-17*t^5+ 12*t^6-6*t^7+ t^8	t^(-13)-4*t^(-12)+ 7*t^(-11)-11*t^(-10)+ 14*t^(-9)-15*t^(-8)+ 14*t^(-7)-11*t^(-6)+ 8*t^(-5)-4*t^(-4)+ 2*t^(-3)	(-v^(-10)-v^(-8)+ 3*v^(-6))+ (v^(-10)-5*v^(-8)+ 11*v^(-6))*z^2+ (3*v^(-10)-8*v^(-8)+ 9*v^(-6))*z^4+ (v^(-10)-5*v^(-8)+ 2*v^(-6))*z^6+ (-v^(-8))*z^8	91	14.61376889
12n_821	[1, 2]	4	3	3	2	1-3*t+ 5*t^2-6*t^3+ 5*t^4-6*t^5+ 5*t^6-3*t^7+ t^8	t^(-5)-2*t^(-4)+ 3*t^(-3)-4*t^(-2)+ 5*t^(-1)-5+ 5*t-4*t^2+ 3*t^3-2*t^4+ t^5	(3*v^(-2)-5+ 3*v^2)+ (7*v^(-2)-17+ 7*v^2)*z^2+ (5*v^(-2)-17+ 5*v^2)*z^4+ (v^(-2)-7+ v^2)*z^6+ (-1)*z^8	35	10.09281296
12n_822	[1, 2]	4	3	3	-2	1-3*t+ 6*t^2-11*t^3+ 13*t^4-11*t^5+ 6*t^6-3*t^7+ t^8	t^(-1)-2+ 5*t-7*t^2+ 9*t^3-9*t^4+ 8*t^5-7*t^6+ 4*t^7-2*t^8+ t^9	(5*v^2-7*v^4+ 3*v^6)+ (9*v^2-19*v^4+ 8*v^6)*z^2+ (5*v^2-18*v^4+ 5*v^6)*z^4+ (v^2-7*v^4+ v^6)*z^6+ (-v^4)*z^8	55	12.45071964
12n_823	2	3	3	4	4	2-12*t+ 24*t^2-29*t^3+ 24*t^4-12*t^5+ 2*t^6	t^(-12)-4*t^(-11)+ 7*t^(-10)-12*t^(-9)+ 16*t^(-8)-17*t^(-7)+ 17*t^(-6)-14*t^(-5)+ 10*t^(-4)-5*t^(-3)+ 2*t^(-2)	(-v^(-10)+ v^(-6)+ v^(-4))+ (v^(-10)-v^(-8)+ 2*v^(-6)+ 4*v^(-4))*z^2+ (v^(-10)-2*v^(-8)-v^(-6)+ 2*v^(-4))*z^4+ (-v^(-8)-v^(-6))*z^6	105	15.75088116
12n_824	[1, 2]	3	3	4	0	2-7*t+ 14*t^2-19*t^3+ 14*t^4-7*t^5+ 2*t^6	t^(-4)-2*t^(-3)+ 5*t^(-2)-8*t^(-1)+ 10-11*t+ 10*t^2-8*t^3+ 6*t^4-3*t^5+ t^6	(3*v^(-2)-4+ v^2+ v^4)+ (3*v^(-2)-7-2*v^2+ 2*v^4)*z^2+ (v^(-2)-4-3*v^2+ v^4)*z^4+ (-1-v^2)*z^6	65	13.65317155
12n_825	[1, 2]	3	3	4	0	2-6*t+ 9*t^2-11*t^3+ 9*t^4-6*t^5+ 2*t^6	t^(-2)-2*t^(-1)+ 4-5*t+ 7*t^2-7*t^3+ 6*t^4-6*t^5+ 4*t^6-2*t^7+ t^8	(2-3*v^4+ 2*v^6)+ (3-4*v^2-5*v^4+ 3*v^6)*z^2+ (1-4*v^2-4*v^4+ v^6)*z^4+ (-v^2-v^4)*z^6	45	11.90775767
12n_826	[1, 2]	3	3	5	-2	1-9*t+ 24*t^2-31*t^3+ 24*t^4-9*t^5+ t^6	2*t^(-1)-5+ 10*t-13*t^2+ 16*t^3-17*t^4+ 14*t^5-11*t^6+ 7*t^7-3*t^8+ t^9	(2-v^2-v^6+ v^8)+ (2-5*v^2+ 2*v^4-3*v^6+ v^8)*z^2+ (-3*v^2+ 2*v^4-2*v^6)*z^4+ (v^4)*z^6	99	16.00124578
12n_827	2	4	3	4	-2	1-5*t+ 14*t^2-25*t^3+ 29*t^4-25*t^5+ 14*t^6-5*t^7+ t^8	t^(-3)-4*t^(-2)+ 9*t^(-1)-13+ 18*t-20*t^2+ 19*t^3-16*t^4+ 11*t^5-6*t^6+ 2*t^7	(2-v^2-v^4+ v^6)+ (3-6*v^2+ v^6)*z^2+ (3-9*v^2+ 2*v^4)*z^4+ (1-5*v^2+ v^4)*z^6+ (-v^2)*z^8	119	16.97900046
12n_828	1	3	3	4	0	3-12*t+ 24*t^2-31*t^3+ 24*t^4-12*t^5+ 3*t^6	2*t^(-4)-6*t^(-3)+ 11*t^(-2)-15*t^(-1)+ 18-18*t+ 16*t^2-12*t^3+ 7*t^4-3*t^5+ t^6	(2*v^(-2)-2+ v^4)+ (4*v^(-2)-8-v^2+ 2*v^4)*z^2+ (2*v^(-2)-7-2*v^2+ v^4)*z^4+ (-2-v^2)*z^6	109	16.64687539
12n_829	[1, 2]	4	3	3	2	1-5*t+ 11*t^2-18*t^3+ 21*t^4-18*t^5+ 11*t^6-5*t^7+ t^8	t^(-9)-4*t^(-8)+ 7*t^(-7)-11*t^(-6)+ 14*t^(-5)-15*t^(-4)+ 15*t^(-3)-11*t^(-2)+ 8*t^(-1)-4+ t	(-2*v^(-6)+ 3*v^(-4))+ (v^(-6)+ 2*v^(-2))*z^2+ (3*v^(-6)-7*v^(-4)+ 3*v^(-2))*z^4+ (v^(-6)-5*v^(-4)+ v^(-2))*z^6+ (-v^(-4))*z^8	91	15.49000541
12n_830	3	3	3	3	-4	2-4*t+ 5*t^2-4*t^3+ 2*t^4	t^3+ t^4-t^5+ 2*t^6-3*t^7+ 3*t^8-3*t^9+ 2*t^10-2*t^11+ t^12	(6*v^6-7*v^8+ 2*v^10)+ (13*v^6-12*v^8+ 3*v^10)*z^2+ (7*v^6-6*v^8+ v^10)*z^4+ (v^6-v^8)*z^6	17	9.496073787
12n_831	1	4	3	3	-2	1-5*t+ 12*t^2-20*t^3+ 23*t^4-20*t^5+ 12*t^6-5*t^7+ t^8	t^(-1)-4+ 9*t-12*t^2+ 16*t^3-17*t^4+ 15*t^5-12*t^6+ 8*t^7-4*t^8+ t^9	(2*v^2-v^4)+ (3*v^2-4*v^4+ 2*v^6)*z^2+ (3*v^2-8*v^4+ 3*v^6)*z^4+ (v^2-5*v^4+ v^6)*z^6+ (-v^4)*z^8	99	16.12782982
12n_832	2	3	3	4	4	3-13*t+ 23*t^2-27*t^3+ 23*t^4-13*t^5+ 3*t^6	t^(-10)-4*t^(-9)+ 8*t^(-8)-13*t^(-7)+ 16*t^(-6)-17*t^(-5)+ 17*t^(-4)-13*t^(-3)+ 9*t^(-2)-5*t^(-1)+ 2	(-v^(-8)+ 2*v^(-6)-2*v^(-4)+ 2*v^(-2))+ (v^(-8)+ 3*v^(-6)-7*v^(-4)+ 5*v^(-2))*z^2+ (v^(-8)-v^(-6)-7*v^(-4)+ 2*v^(-2))*z^4+ (-v^(-6)-2*v^(-4))*z^6	105	15.8550165
12n_833	[1, 2, 3]	3	3	4	2	3-11*t+ 22*t^2-27*t^3+ 22*t^4-11*t^5+ 3*t^6	-2*t^(-6)+ 5*t^(-5)-10*t^(-4)+ 14*t^(-3)-15*t^(-2)+ 17*t^(-1)-14+ 11*t-7*t^2+ 3*t^3-t^4	(-4*v^(-4)+ 7*v^(-2)-1-v^2)+ (-5*v^(-4)+ 12*v^(-2)-2*v^2)*z^2+ (-2*v^(-4)+ 8*v^(-2)+ 2-v^2)*z^4+ (2*v^(-2)+ 1)*z^6	99	16.20208224
12n_834	2	3	3	5	-4	2-12*t+ 26*t^2-33*t^3+ 26*t^4-12*t^5+ 2*t^6	1-4*t+ 9*t^2-13*t^3+ 18*t^4-19*t^5+ 18*t^6-15*t^7+ 10*t^8-5*t^9+ t^10	(2*v^4-v^8)+ (v^2+ 2*v^4+ v^6)*z^2+ (v^2-v^4-v^6+ v^8)*z^4+ (-v^4-v^6)*z^6	113	17.38147212
12n_835	[1, 2]	3	3	4	0	1-4*t^2+ 7*t^3-4*t^4+ t^6	-t^(-6)+ t^(-5)-t^(-4)+ 2*t^(-2)-2*t^(-1)+ 4-3*t+ 3*t^2-2*t^3	(-3*v^(-4)+ 4*v^(-2)+ 2-2*v^2)+ (-4*v^(-4)+ 9*v^(-2)+ 2-2*v^2)*z^2+ (-v^(-4)+ 6*v^(-2)+ 1)*z^4+ (v^(-2))*z^6	13	10.95210212
12n_836	2	3	3	4	-4	2-12*t+ 27*t^2-35*t^3+ 27*t^4-12*t^5+ 2*t^6	2*t^2-5*t^3+ 11*t^4-15*t^5+ 19*t^6-20*t^7+ 17*t^8-14*t^9+ 9*t^10-4*t^11+ t^12	(2*v^4+ v^6-3*v^8+ v^10)+ (4*v^4+ v^6-3*v^8+ v^10)*z^2+ (2*v^4-v^6-2*v^8+ v^10)*z^4+ (-v^6-v^8)*z^6	117	17.09346924
12n_837	2	4	3	5	0	1-7*t+ 21*t^2-35*t^3+ 41*t^4-35*t^5+ 21*t^6-7*t^7+ t^8	t^(-6)-6*t^(-5)+ 13*t^(-4)-20*t^(-3)+ 26*t^(-2)-28*t^(-1)+ 28-22*t+ 15*t^2-8*t^3+ 2*t^4	(-2*v^(-4)+ 4*v^(-2)-1)+ (2*v^(-2)+ 1-2*v^2+ v^4)*z^2+ (v^(-4)-4*v^(-2)+ 5-3*v^2)*z^4+ (-2*v^(-2)+ 4-v^2)*z^6+ (1)*z^8	169	19.74585757
12n_838	2	2	3	5	0	1-6*t+ 11*t^2-6*t^3+ t^4	2-2*t+ 3*t^2-4*t^3+ 4*t^4-4*t^5+ 3*t^6-2*t^7+ t^8	(2-2*v^2+ 2*v^4-2*v^6+ v^8)+ (-2*v^2+ 2*v^4-2*v^6)*z^2+ (v^4)*z^4	25	11.10242556
12n_839	2	4	3	5	4	1-7*t+ 18*t^2-23*t^3+ 23*t^4-23*t^5+ 18*t^6-7*t^7+ t^8	-2*t^(-9)+ 6*t^(-8)-11*t^(-7)+ 16*t^(-6)-19*t^(-5)+ 20*t^(-4)-18*t^(-3)+ 14*t^(-2)-9*t^(-1)+ 5-t	(-v^(-10)+ 2*v^(-8)-v^(-6)-v^(-4)+ 2*v^(-2))+ (4*v^(-8)-5*v^(-6)+ v^(-4)+ 2*v^(-2))*z^2+ (v^(-8)-7*v^(-6)+ 4*v^(-4)-2*v^(-2))*z^4+ (-2*v^(-6)+ 4*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8	121	17.76513858
12n_840	2	4	3	5	2	1-6*t+ 16*t^2-24*t^3+ 25*t^4-24*t^5+ 16*t^6-6*t^7+ t^8	2*t^(-7)-6*t^(-6)+ 11*t^(-5)-16*t^(-4)+ 19*t^(-3)-20*t^(-2)+ 18*t^(-1)-13+ 9*t-4*t^2+ t^3	(v^(-8)-3*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 3)+ (-4*v^(-6)+ 10*v^(-4)-11*v^(-2)+ 3)*z^2+ (-v^(-6)+ 8*v^(-4)-10*v^(-2)+ 3)*z^4+ (2*v^(-4)-5*v^(-2)+ 1)*z^6+ (-v^(-2))*z^8	119	17.46668823
12n_841	[1, 2]	3	3	5	0	2-9*t+ 18*t^2-23*t^3+ 18*t^4-9*t^5+ 2*t^6	-t^(-7)+ 4*t^(-6)-8*t^(-5)+ 11*t^(-4)-13*t^(-3)+ 14*t^(-2)-12*t^(-1)+ 10-6*t+ 2*t^2	(-v^(-6)+ 3*v^(-4)-3*v^(-2)+ 2)+ (-v^(-6)+ 7*v^(-4)-10*v^(-2)+ 4)*z^2+ (3*v^(-4)-8*v^(-2)+ 2)*z^4+ (-2*v^(-2))*z^6	81	16.7229001
12n_842	[1, 2]	4	3	5	0	1-7*t+ 21*t^2-38*t^3+ 47*t^4-38*t^5+ 21*t^6-7*t^7+ t^8	3*t^(-4)-10*t^(-3)+ 18*t^(-2)-25*t^(-1)+ 30-30*t+ 27*t^2-20*t^3+ 12*t^4-5*t^5+ t^6	(v^(-4)-2*v^(-2)+ 2)+ (v^(-4)-4*v^(-2)+ 4-3*v^2+ v^4)*z^2+ (-3*v^(-2)+ 6-5*v^2+ v^4)*z^4+ (-v^(-2)+ 4-2*v^2)*z^6+ (1)*z^8	181	20.22452168
12n_843	2	3	3	5	-2	3-15*t+ 34*t^2-43*t^3+ 34*t^4-15*t^5+ 3*t^6	-t^(-2)+ 5*t^(-1)-11+ 18*t-22*t^2+ 25*t^3-24*t^4+ 19*t^5-13*t^6+ 7*t^7-2*t^8	(1-v^2+ 2*v^4-v^6)+ (-3*v^2+ 7*v^4-3*v^6)*z^2+ (-1+ 6*v^4-2*v^6)*z^4+ (v^2+ 2*v^4)*z^6	147	18.58139239
12n_844	[1, 2, 3]	3	3	6	2	3-12*t+ 16*t^2-13*t^3+ 16*t^4-12*t^5+ 3*t^6	2*t^(-5)-4*t^(-4)+ 7*t^(-3)-10*t^(-2)+ 11*t^(-1)-12+ 11*t-8*t^2+ 6*t^3-3*t^4+ t^5	(v^(-6)-3*v^(-2)+ 5-4*v^2+ 2*v^4)+ (-3*v^(-4)-3*v^(-2)+ 9-9*v^2+ v^4)*z^2+ (-v^(-4)+ 2*v^(-2)+ 8-3*v^2)*z^4+ (v^(-2)+ 2)*z^6	75	14.55246347
12n_845	2	3	3	4	-2	3-12*t+ 22*t^2-25*t^3+ 22*t^4-12*t^5+ 3*t^6	-t^(-4)+ 3*t^(-3)-6*t^(-2)+ 11*t^(-1)-14+ 16*t-16*t^2+ 14*t^3-10*t^4+ 6*t^5-2*t^6	(2*v^2-v^4)+ (-2*v^(-2)+ 7*v^2-4*v^4)*z^2+ (-v^(-2)+ 2+ 7*v^2-2*v^4)*z^4+ (1+ 2*v^2)*z^6	99	15.91091771
12n_846	2	2	3	5	0	5-20*t+ 31*t^2-20*t^3+ 5*t^4	-t^(-5)+ 3*t^(-4)-5*t^(-3)+ 9*t^(-2)-12*t^(-1)+ 13-13*t+ 11*t^2-7*t^3+ 5*t^4-2*t^5	(v^(-2)-2+ 3*v^2-v^4)+ (-v^(-4)+ 3*v^2-2*v^4)*z^2+ (v^(-2)+ 2+ 2*v^2)*z^4	81	14.37121689
12n_847	2	3	3	5	-2	1-7*t+ 18*t^2-23*t^3+ 18*t^4-7*t^5+ t^6	t^(-3)-3*t^(-2)+ 7*t^(-1)-10+ 12*t-13*t^2+ 12*t^3-9*t^4+ 6*t^5-2*t^6	(v^(-2)-2*v^2+ 3*v^4-v^6)+ (v^(-2)-3+ v^4)*z^2+ (-2+ 2*v^2-v^4)*z^4+ (v^2)*z^6	75	15.4550838
12n_848	2	4	3	4	-4	1-5*t+ 12*t^2-16*t^3+ 17*t^4-16*t^5+ 12*t^6-5*t^7+ t^8	-t^(-1)+ 4-7*t+ 11*t^2-13*t^3+ 14*t^4-13*t^5+ 11*t^6-7*t^7+ 3*t^8-t^9	(v^2+ v^6-v^8)+ (-v^2+ 5*v^4-v^6)*z^2+ (-3*v^2+ 8*v^4-3*v^6)*z^4+ (-v^2+ 5*v^4-v^6)*z^6+ (v^4)*z^8	85	16.09891272
12n_849	2	3	3	4	-4	3-17*t+ 37*t^2-47*t^3+ 37*t^4-17*t^5+ 3*t^6	3*t^2-8*t^3+ 16*t^4-22*t^5+ 26*t^6-27*t^7+ 24*t^8-18*t^9+ 11*t^10-5*t^11+ t^12	(3*v^4-3*v^6+ 2*v^8-v^10)+ (6*v^4-5*v^6+ 3*v^8)*z^2+ (3*v^4-5*v^6+ v^10)*z^4+ (-2*v^6-v^8)*z^6	161	19.02243579
12n_850	4	4	3	3	-6	1-2*t^2+ 4*t^3-5*t^4+ 4*t^5-2*t^6+ t^8	t^4+ t^7-2*t^8+ 3*t^9-3*t^10+ 3*t^11-2*t^12+ t^13-t^14	(3*v^8-2*v^12)+ (17*v^8-2*v^10-3*v^12)*z^2+ (20*v^8-v^10-v^12)*z^4+ (8*v^8)*z^6+ (v^8)*z^8	15	8.93345643
12n_851	[3, 4]	3	3	4	-4	2-t-3*t^2+ 5*t^3-3*t^4-t^5+ 2*t^6	t^3-t^4+ t^5+ t^8-t^9+ 2*t^10-2*t^11+ t^12-t^13	(4*v^8-2*v^10-v^12)+ (5*v^6+ 9*v^8-2*v^10-v^12)*z^2+ (5*v^6+ 6*v^8)*z^4+ (v^6+ v^8)*z^6	5	9.322652651
12n_852	1	4	3	4	0	1-5*t+ 14*t^2-26*t^3+ 33*t^4-26*t^5+ 14*t^6-5*t^7+ t^8	-t^(-5)+ 4*t^(-4)-9*t^(-3)+ 15*t^(-2)-19*t^(-1)+ 21-20*t+ 17*t^2-11*t^3+ 6*t^4-2*t^5	(2*v^2-v^4)+ (-3*v^(-2)+ 5-v^4)*z^2+ (-3*v^(-2)+ 9-2*v^2)*z^4+ (-v^(-2)+ 5-v^2)*z^6+ (1)*z^8	125	17.61910845
12n_853	[1, 2]	3	3	4	0	3-13*t+ 28*t^2-37*t^3+ 28*t^4-13*t^5+ 3*t^6	t^(-6)-4*t^(-5)+ 9*t^(-4)-14*t^(-3)+ 19*t^(-2)-21*t^(-1)+ 20-17*t+ 12*t^2-6*t^3+ 2*t^4	(3*v^(-2)-5+ 3*v^2)+ (v^(-4)+ 2*v^(-2)-10+ 4*v^2)*z^2+ (v^(-4)-v^(-2)-7+ 2*v^2)*z^4+ (-v^(-2)-2)*z^6	125	17.46547756
12n_854	[1, 2, 3]	3	3	5	-2	3-14*t+ 33*t^2-43*t^3+ 33*t^4-14*t^5+ 3*t^6	-t^(-2)+ 4*t^(-1)-9+ 16*t-21*t^2+ 24*t^3-23*t^4+ 20*t^5-14*t^6+ 8*t^7-3*t^8	(2*v^4-v^8)+ (-1+ 7*v^4-2*v^6)*z^2+ (-1+ v^2+ 6*v^4-2*v^6)*z^4+ (v^2+ 2*v^4)*z^6	143	18.49267622
12n_855	[1, 2, 3]	3	3	4	0	3-10*t+ 18*t^2-23*t^3+ 18*t^4-10*t^5+ 3*t^6	t^(-6)-2*t^(-5)+ 5*t^(-4)-9*t^(-3)+ 12*t^(-2)-14*t^(-1)+ 14-12*t+ 9*t^2-5*t^3+ 2*t^4	(2*v^(-4)-v^(-2)-3+ 3*v^2)+ (3*v^(-4)-3*v^(-2)-10+ 5*v^2)*z^2+ (v^(-4)-3*v^(-2)-8+ 2*v^2)*z^4+ (-v^(-2)-2)*z^6	85	14.60543825
12n_856	[1, 2, 3]	2	3	5	2	5-14*t+ 17*t^2-14*t^3+ 5*t^4	t^(-7)-2*t^(-6)+ 4*t^(-5)-6*t^(-4)+ 8*t^(-3)-9*t^(-2)+ 8*t^(-1)-7+ 5*t-3*t^2+ 2*t^3	(v^(-6)-3+ 3*v^2)+ (v^(-6)-v^(-4)-3*v^(-2)-5+ 2*v^2)*z^2+ (-v^(-4)-2*v^(-2)-2)*z^4	55	11.70662233
12n_857	[1, 2]	4	3	5	2	1-6*t+ 17*t^2-29*t^3+ 33*t^4-29*t^5+ 17*t^6-6*t^7+ t^8	-2*t^(-6)+ 7*t^(-5)-13*t^(-4)+ 19*t^(-3)-22*t^(-2)+ 23*t^(-1)-21+ 16*t-10*t^2+ 5*t^3-t^4	(-v^(-6)+ 3*v^(-4)-2*v^(-2)+ v^2)+ (-v^(-6)+ 6*v^(-4)-9*v^(-2)+ 4-v^2)*z^2+ (4*v^(-4)-10*v^(-2)+ 6-v^2)*z^4+ (v^(-4)-5*v^(-2)+ 2)*z^6+ (-v^(-2))*z^8	139	18.69165246
12n_858	1	3	3	5	2	2-11*t+ 26*t^2-33*t^3+ 26*t^4-11*t^5+ 2*t^6	t^(-9)-4*t^(-8)+ 9*t^(-7)-14*t^(-6)+ 17*t^(-5)-19*t^(-4)+ 18*t^(-3)-14*t^(-2)+ 10*t^(-1)-4+ t	(v^(-8)-3*v^(-6)+ 3*v^(-4)-v^(-2)+ 1)+ (v^(-8)-6*v^(-6)+ 9*v^(-4)-5*v^(-2)+ 1)*z^2+ (-3*v^(-6)+ 7*v^(-4)-3*v^(-2))*z^4+ (2*v^(-4))*z^6	111	17.50193294
12n_859	[1, 2, 3]	4	3	5	0	1-6*t+ 16*t^2-31*t^3+ 41*t^4-31*t^5+ 16*t^6-6*t^7+ t^8	3*t^(-4)-8*t^(-3)+ 15*t^(-2)-21*t^(-1)+ 24-25*t+ 22*t^2-16*t^3+ 10*t^4-4*t^5+ t^6	(2*v^(-4)-3*v^(-2)+ 3-3*v^2+ 2*v^4)+ (v^(-4)-7*v^(-2)+ 8-9*v^2+ 2*v^4)*z^2+ (-4*v^(-2)+ 10-7*v^2+ v^4)*z^4+ (-v^(-2)+ 5-2*v^2)*z^6+ (1)*z^8	149	18.65760985
12n_860	2	3	3	4	2	3-15*t+ 33*t^2-41*t^3+ 33*t^4-15*t^5+ 3*t^6	-t^(-8)+ 5*t^(-7)-11*t^(-6)+ 17*t^(-5)-22*t^(-4)+ 24*t^(-3)-23*t^(-2)+ 19*t^(-1)-12+ 7*t-2*t^2	(v^(-6)-3*v^(-4)+ 3*v^(-2))+ (-4*v^(-4)+ 7*v^(-2)-3)*z^2+ (-v^(-6)+ 6*v^(-2)-2)*z^4+ (v^(-4)+ 2*v^(-2))*z^6	143	18.14786705
12n_861	[1, 2]	3	3	4	-2	2-9*t+ 22*t^2-29*t^3+ 22*t^4-9*t^5+ 2*t^6	-1+ 5*t-9*t^2+ 13*t^3-15*t^4+ 16*t^5-14*t^6+ 11*t^7-7*t^8+ 3*t^9-t^10	(v^2-v^4+ 3*v^6-2*v^8)+ (v^4+ 5*v^6-2*v^8)*z^2+ (-v^2+ 2*v^4+ 3*v^6-v^8)*z^4+ (v^4+ v^6)*z^6	95	16.40750006
